userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir
Dindin Saripudin,Muantapppps,5,4.2.3,2022-12-01 13:33:31,1,1,1,Positif
Rahman Ida,mantap,5,4.2.3,2022-01-28 05:51:00,1,1,1,Positif
Gilar Okky saputra,Kerennn,5,4.2.3,2022-01-19 02:24:00,1,1,1,Positif
Yeni Rukmana Sari,Bagus,5,4.2.3,2022-12-05 02:47:24,1,1,1,Positif
Suhardi Thamrin,Ok,5,4.2.3,2022-12-12 00:01:00,1,1,1,Positif
Dayang Pasundan,Cepet,5,4.2.3,2022-12-05 05:42:21,1,1,1,Positif
Siti Rahmah,terbantu,5,4.2.3,2022-01-28 01:15:00,1,1,1,Positif
Agus Liyanto M. Sigalingging,Keren,5,4.2.3,2022-01-19 07:56:00,1,1,1,Positif
Lia Nurniawati,Good,5,4.2.3,2022-01-20 04:21:00,1,1,1,Positif
Icha Fadilah,Bagus,5,4.2.3,2022-12-10 03:01:05,1,1,1,Positif
Fahrul Raji,Oke,5,4.2.3,2022-01-29 06:16:00,1,1,1,Positif
Salman Salman,Nice,5,4.2.3,2022-12-03 01:03:00,1,1,1,Positif
andri hoer,Ok,5,4.2.3,2022-12-09 07:22:37,1,1,1,Positif
Mae Munah,Mantap,5,4.2.3,2022-12-06 12:12:52,1,1,1,Positif
Evi Novianti,Baik,5,4.2.3,2022-12-04 12:28:21,1,1,1,Positif
Hana Solikhin,Mantul,5,4.2.3,2022-12-01 02:12:26,1,1,1,Positif
Ikbal Ludin,Mantap,5,4.2.3,2022-01-23 00:55:00,1,1,1,Positif
Lucky Firman,Mantap,5,4.2.3,2022-12-01 03:13:12,1,1,1,Positif
Agus Harjanto,Oke,5,4.2.3,2022-01-25 09:21:00,1,1,1,Positif
Rahmat Hidayat,Terimakasih,5,4.2.3,2022-12-01 09:31:00,1,1,1,Positif
Wawan JOSS,JOS,5,4.2.3,2022-01-27 23:45:00,1,1,1,Positif
uray handoko,Membantu,5,4.2.3,2022-12-07 02:49:06,1,1,1,Positif
Awal Zamaludin,Pp,5,4.2.3,2022-01-24 15:55:00,,,,
Khansa Purnamasari,Mantap,5,4.2.3,2022-12-03 01:16:00,1,1,1,Positif
Fransisco Tumbio,Mntap,5,4.2.3,2022-01-28 23:25:00,1,1,1,Positif
Saga Kanon,Ok,5,4.2.3,2022-01-23 10:26:00,1,1,1,Positif
Ahmad Akhfat,Mantap,5,4.2.3,2022-01-24 10:05:00,1,1,1,Positif
Saepul Bahri,Mantappppp,5,4.2.3,2022-01-20 02:49:00,1,1,1,Positif
gustian sanova,Good,5,4.2.3,2022-12-09 13:00:02,1,1,1,Positif
Aray Uye,Ok,5,4.2.3,2022-12-09 00:38:16,1,1,1,Positif
Queen Ayesha,Bagus,5,4.2.3,2022-12-20 05:27:50,1,1,1,Positif
Reza Prasetyo,Ok,5,4.2.3,2022-01-20 13:07:00,1,1,1,Positif
Siti Maryam,Ok,5,4.2.3,2022-12-25 13:07:12,1,1,1,Positif
Odih Oha,Ok,5,4.2.3,2022-12-19 21:57:40,1,1,1,Positif
IrwanSyah putra sembiring,Baik,5,4.2.3,2023-01-02 04:07:10,1,1,1,Positif
Acep Mulyana,OK,5,4.2.3,2022-12-17 02:56:09,1,1,1,Positif
mustain mustain,Ok,5,4.2.3,2023-01-03 13:30:33,1,1,1,Positif
Nur Hasanah,Good,5,4.2.3,2022-12-19 08:57:41,1,1,1,Positif
Muhammad Hamidi,Ok,5,4.2.3,2022-12-02 16:19:47,1,1,1,Positif
Bunda Mumun,Kren,5,4.2.3,2022-12-24 08:08:09,1,1,1,Positif
Rizqi Yuliani,Mantap,5,4.2.3,2022-12-15 10:06:15,1,1,1,Positif
Syafrin Agustin,Mantap,5,4.2.3,2022-01-23 14:07:00,1,1,1,Positif
Maspiyah Saja,Mantap,5,4.2.3,2022-01-19 09:01:00,1,1,1,Positif
Derry Prasetya,Good,5,4.2.3,2022-12-02 02:23:53,1,1,1,Positif
Muhammad Suhari,Ok,5,4.2.3,2023-01-04 04:55:08,1,1,1,Positif
CECEP AHMAD,Terimakasih,5,4.2.3,2022-12-08 05:01:00,1,0,1,Positif
Rita Kartika Syarif - RSUD Bima - NTB,Praktis,5,4.2.3,2022-12-12 08:36:35,1,1,1,Positif
maz Ai,Ok,5,4.2.3,2022-12-22 05:42:21,1,1,1,Positif
Dian Soekarno,Mantap,5,4.2.3,2022-01-26 14:37:00,1,1,1,Positif
Yuda Prasetya,Mantap,5,4.2.3,2022-12-24 04:52:10,1,1,1,Positif
dunia ulla,good,5,4.2.3,2022-01-24 10:40:00,1,1,1,Positif
Abdul Ghofir,Top,5,4.2.3,2022-12-28 15:55:04,1,1,1,Positif
Oky Marley,Good,5,4.2.3,2022-12-14 07:42:49,1,1,1,Positif
mukhlis ajun19,Mantap,5,4.2.3,2022-12-01 15:54:00,1,1,1,Positif
Lukman Nurdin,Bagus,5,4.2.3,2022-12-29 14:12:48,1,1,1,Positif
Aqua Rius,Bagus,5,4.2.3,2022-12-02 07:16:26,1,1,1,Positif
Kaisar Bionic,Bagus,5,4.2.3,2022-12-21 12:02:50,1,1,1,Positif
Nurhayati Masruki,Siap,5,4.2.3,2022-12-26 03:37:28,1,0,1,Positif
Faiq Fikri,Bagus,5,4.2.3,2022-12-02 00:10:58,1,1,1,Positif
Rifki M,Good,5,4.2.3,2022-01-21 23:22:00,1,1,1,Positif
Sofyan Sukmadiharjo,ok,5,4.2.3,2022-12-04 04:41:43,1,1,1,Positif
Hardiansyah Hardiansyah,Baik,5,4.2.3,2022-01-27 01:33:00,1,1,1,Positif
Muhammad Fadil,Mantap,5,4.2.3,2022-01-27 02:16:00,1,1,1,Positif
lukman imam,Good,5,4.2.3,2022-01-27 10:06:00,1,1,1,Positif
Rahmat Isbar,Ok,5,4.2.3,2023-01-04 07:44:37,1,1,1,Positif
Pupunk Imoet,Terbaik,5,4.2.3,2022-12-01 10:16:45,1,1,1,Positif
Sis Mas,Mantap,5,4.2.3,2022-12-09 23:59:03,1,1,1,Positif
wati utami,Mantap,5,4.2.3,2022-12-20 06:05:19,1,1,1,Positif
Uchy Jamil,Excelent,5,4.2.3,2022-12-21 00:38:28,1,1,1,Positif
Al Ghazali,Ok,5,4.2.3,2022-12-02 09:01:00,1,1,1,Positif
ari darmadi,Ok,5,4.2.3,2022-12-15 02:45:57,1,1,1,Positif
Teguh Anugrah Farmada,Terbaik,5,4.2.3,2022-12-21 07:12:48,1,1,1,Positif
Krisna Wati,terbaik,5,4.2.3,2022-01-28 06:39:00,1,1,1,Positif
Ratih Ratnasari,Bagus,5,4.2.3,2022-01-28 10:56:00,1,1,1,Positif
suprapto al - ghifari,Bagus,5,4.2.3,2022-12-30 02:26:10,1,1,1,Positif
Gondrong Tingkir,Mantap,5,4.2.3,2023-01-01 01:54:00,1,1,1,Positif
Sigit Prasetyo,Baik,5,4.2.3,2022-12-21 02:53:55,1,1,1,Positif
Wiwik Yuliani,Good,5,4.2.3,2022-01-20 06:53:00,1,1,1,Positif
chitra Setiawansyah,Membantu,5,4.2.3,2022-01-19 08:24:00,1,1,1,Positif
Palevi Levi,Nice,5,4.2.3,2022-12-18 00:58:17,1,1,1,Positif
pik pik,Oke,5,4.2.3,2022-01-26 19:22:00,1,1,1,Positif
BILAL FAHRIZA ANGGORO,Ok,5,4.2.3,2022-12-20 03:40:14,1,1,1,Positif
Kartini,Ok,5,4.2.3,2022-01-30 01:26:00,1,1,1,Positif
soharnoe asanbang,Bagus,5,4.2.3,2022-12-26 03:02:42,1,1,1,Positif
sina acc,Good,5,4.2.3,2022-12-03 01:54:03,1,1,1,Positif
Tamiang Ku,Baik,5,4.2.3,2022-01-25 01:02:00,1,1,1,Positif
Munandar,Terimakasih,5,4.2.3,2022-12-14 04:30:15,1,0,1,Positif
Rizaldi,Bagus,5,4.2.3,2023-01-02 09:51:10,1,1,1,Positif
Tri Rendra,bagus,5,4.2.3,2022-12-19 01:23:35,1,1,1,Positif
Muhammad Hamam,Okelah,5,4.2.3,2022-12-01 05:30:06,1,1,1,Positif
Azzam Pratama,Mantappp,5,4.2.3,2022-01-27 08:30:00,1,1,1,Positif
Alam Limabelas,Mudah,5,4.2.3,2022-01-26 12:23:00,1,1,1,Positif
Wawan Setiawan,Mantap,5,4.2.3,2022-12-19 05:41:13,1,1,1,Positif
Asifa Nainanandini,Siap,5,4.2.3,2022-12-27 00:58:50,1,1,1,Positif
Wahyana Yana,Top,5,4.2.3,2022-12-20 04:05:49,1,1,1,Positif
Nan Dito,Ok,5,4.2.3,2022-12-13 08:15:32,1,1,1,Positif
Bastian Rahmansah,Alhamdulillah,5,4.2.3,2022-01-28 07:38:00,1,0,1,Positif
Aris PPC,Mantap,5,4.2.3,2022-01-30 01:12:00,1,1,1,Positif
awan darminto,Top,5,4.2.3,2023-01-05 12:58:47,1,1,1,Positif
toMy Ira_0ne,Bagus,5,4.2.3,2022-12-15 00:55:28,1,1,1,Positif
Agus Suprayetno MGT,Lancar,5,4.2.3,2022-12-25 07:25:50,1,1,1,Positif
Iis Bullah,Bgus,5,4.2.3,2022-12-12 02:17:19,1,1,1,Positif
M. Arief Arief,Bagus,5,4.2.3,2022-01-30 00:42:00,1,1,1,Positif
Arrahman Muliajaya,Bagus,5,4.2.3,2022-12-26 07:23:28,1,1,1,Positif
Yu Srintil,Ok,5,4.2.3,2022-12-07 19:55:00,1,1,1,Positif
Ika Rahmawati,Siap,5,4.2.3,2022-12-31 07:17:37,1,1,1,Positif
rian hermansyah,Mantul,5,4.2.3,2022-01-29 08:23:00,1,1,1,Positif
Murni Chania,good,5,4.2.3,2022-01-24 01:38:00,1,1,1,Positif
Ahmunir Munir,Good,5,4.2.3,2022-12-01 00:29:45,1,1,1,Positif
Agus Mulyana,Good,5,4.2.3,2022-12-07 10:41:08,1,1,1,Positif
darma saputra,Ok,5,4.2.3,2022-12-13 01:26:00,1,1,1,Positif
Dede Abdul Qodir,Okaayy,5,4.2.3,2022-12-09 03:13:21,1,1,1,Positif
muhammad nugraha,Mantap,5,4.2.3,2022-01-27 23:29:00,1,1,1,Positif
Neni Sriwahyuni,Nice,5,4.2.3,2022-01-23 08:31:00,1,1,1,Positif
Eko Widiyanto,Good,5,4.2.3,2022-01-24 02:36:00,1,1,1,Positif
Wawang Kosasih,Good,5,4.2.3,2022-12-20 09:04:03,1,1,1,Positif
alyka zahiraa,Mantap,5,4.2.3,2022-12-20 08:27:48,1,1,1,Positif
luthfi hariri,Ok,5,4.2.3,2022-01-28 01:42:00,1,1,1,Positif
Miffahul Arifin Luciyanto Luciyanto,Bagus,5,4.2.3,2022-12-18 09:55:27,1,1,1,Positif
Soeta Hatta,Manyap,5,4.2.3,2022-12-04 22:02:53,1,1,1,Positif
Ahmad Fahrozi,Baik,5,4.2.3,2022-01-19 04:34:00,1,1,1,Positif
Wicky Rr,Ok,5,4.2.3,2022-12-23 06:46:44,1,1,1,Positif
Juhri Yanto,Mantap,5,4.2.3,2022-01-19 02:55:00,1,1,1,Positif
Hadie,Baik,5,4.2.3,2022-12-12 12:44:43,1,1,1,Positif
Francis Arince Victory,Mantap,5,4.2.3,2022-12-07 01:38:38,1,1,1,Positif
Sudarmanto Manto,Ok,5,4.2.3,2022-12-01 02:16:56,1,1,1,Positif
Hermawan,Ok,5,4.2.3,2022-12-07 02:09:19,1,1,1,Positif
Raja Trek,Like,5,4.2.3,2022-12-13 19:57:52,1,1,1,Positif
Giar Sugiarti,Ok,5,4.2.3,2022-01-28 12:23:00,1,1,1,Positif
Erlan Saleh,Mantap,5,4.2.3,2023-01-01 13:50:27,1,1,1,Positif
Erwan Crseven,Oke,5,4.2.3,2022-01-29 03:04:00,1,1,1,Positif
Tarmo Sahlan,Mantap,5,4.2.3,2022-12-20 06:48:42,1,1,1,Positif
Moch Sobur,Mantap,5,4.2.3,2023-01-07 04:09:38,1,1,1,Positif
Sulandari Chullan,Oke,5,4.2.3,2022-01-23 10:07:00,1,1,1,Positif
sdnduo kotobaru,Mantap,5,4.2.3,2022-01-22 12:01:00,1,1,1,Positif
Erik hp 88,Oke,5,4.2.3,2022-12-23 18:19:58,1,1,1,Positif
Haris Fadilah,Baguss,5,4.2.3,2022-12-01 02:14:57,1,1,1,Positif
Muhammad Aviv,Alhamdulillah,5,4.2.3,2022-01-23 12:15:00,1,1,1,Positif
MULYANAH MULYANAH,Mantaaap,5,4.2.3,2022-01-22 10:26:00,1,1,1,Positif
Emirsyah Syarbin,Good,5,4.2.3,2022-01-21 09:32:00,1,1,1,Positif
Dinda prakoso,Mudah,5,4.2.3,2022-01-23 10:52:00,1,1,1,Positif
Joko Saja,Baik,5,4.2.3,2022-12-08 04:00:06,1,1,1,Positif
Komang Gotra Kalingga,Oke,5,4.2.3,2022-12-05 02:02:59,1,1,1,Positif
febri hitman,Mantap,5,4.2.3,2022-12-17 05:53:49,1,1,1,Positif
rahmat hidayat,Good,5,4.2.3,2023-01-02 13:00:03,1,1,1,Positif
Edi Meiyatno,Mantap,5,4.2.3,2022-12-17 10:48:42,1,1,1,Positif
realita unik,bermanfaat,5,4.2.3,2023-01-04 15:33:49,1,1,1,Positif
moko coker,Oke,5,4.2.3,2022-12-17 04:15:06,1,1,1,Positif
Hamka Sanapi,Bagus,5,4.2.3,2022-01-26 04:43:00,1,1,1,Positif
Mohammad Alwan,Cool,5,4.2.3,2022-12-07 03:19:32,1,1,1,Positif
A. Haitami,ok,5,4.2.3,2022-12-15 10:18:38,1,1,1,Positif
Sia Lestari,Ok,5,4.2.3,2022-12-09 04:10:40,1,1,1,Positif
Sandi,Oke,5,4.2.3,2023-01-06 06:01:04,1,1,1,Positif
Haji Hasan,Siap,5,4.2.3,2022-12-26 01:53:05,1,1,1,Positif
Dina Ariyani,Mantap,5,4.2.3,2022-12-01 06:51:01,1,1,1,Positif
Chonyan Tampan,Mantap,5,4.2.3,2022-12-19 01:27:28,1,1,1,Positif
Febri putri bae Utami,Keren,5,4.2.3,2022-12-18 07:48:44,1,1,1,Positif
Dody Mardiansyah,Ok,5,4.2.3,2022-12-30 06:36:02,1,1,1,Positif
Davi A Rifqi,Ok,5,4.2.3,2022-01-27 12:16:00,1,1,1,Positif
erte seno,Gooooo,5,4.2.3,2022-12-20 08:44:16,1,1,1,Positif
Adi Wasita,Good,5,4.2.3,2022-12-10 05:53:54,1,1,1,Positif
Indra Lesmana,Mantap,5,4.2.3,2022-01-28 03:30:00,1,1,1,Positif
muslimah mah7,Ok,5,4.2.3,2022-12-06 09:03:08,1,1,1,Positif
Metra rahmat,Good,5,4.2.3,2022-01-29 17:12:00,1,1,1,Positif
Pardi Phsc-1,Mantap,5,4.2.3,2022-01-30 04:52:00,1,1,1,Positif
Adi Yunanto,Ok,5,4.2.3,2023-01-05 04:34:29,1,1,1,Positif
JUL Karnain,Good,5,4.2.3,2022-12-06 12:12:19,1,1,1,Positif
inka lestari,Mantaaaap,5,4.2.3,2022-12-02 14:01:00,1,1,1,Positif
Galih Kakung,Oke,5,4.2.3,2022-12-13 08:29:54,1,1,1,Positif
pen di,Good,5,4.2.3,2022-12-18 13:28:02,1,1,1,Positif
Susanto Widjaya,Keren,5,4.2.3,2022-12-12 13:01:25,1,1,1,Positif
Dedhe Indra,Josss,5,4.2.3,2022-12-03 03:16:39,1,1,1,Positif
Sekar Putri Ayu,Mantapppp,5,4.2.3,2022-01-24 02:03:00,1,1,1,Positif
Audilla Rahayu,mantap,5,4.2.3,2022-12-08 03:37:43,1,1,1,Positif
Zainul Hasan,Mantap,5,4.2.3,2022-12-30 07:41:30,1,1,1,Positif
Dewie Bayu,Oke,5,4.2.3,2022-12-09 02:58:17,1,1,1,Positif
Ulee Blaem,Mantap,5,4.2.3,2022-01-21 21:31:00,1,1,1,Positif
Muhamad Zainal,oke,5,4.2.3,2022-12-04 15:08:58,1,1,1,Positif
lah siapa,keren,5,4.2.3,2022-12-03 01:41:22,1,1,1,Positif
Agi Saputra K. U,Good,5,4.2.3,2022-12-04 04:05:42,1,1,1,Positif
U Hes,Mantap,5,4.2.3,2022-01-21 07:09:00,1,1,1,Positif
Mas'ud Mahardika,Baik,5,4.2.3,2022-12-29 09:03:02,1,1,1,Positif
Cecep Supriadi,Ok,5,4.2.3,2022-01-25 10:01:00,1,1,1,Positif
Soleh Manis,Nice,5,4.2.3,2023-01-06 02:37:48,1,1,1,Positif
arief abdillah,Bagus,5,4.2.3,2022-12-05 01:19:00,1,1,1,Positif
Jhon Simorangkir,Ok,5,4.2.3,2022-01-19 04:31:00,1,1,1,Positif
widiarti hapsari,Ok,5,4.2.3,2022-12-09 12:14:10,1,1,1,Positif
sulistyo pradiwiharno,Ok,5,4.2.3,2022-12-26 06:46:48,1,1,1,Positif
Andrea Hirata,Muantaff,5,4.2.3,2022-01-28 13:14:00,1,1,1,Positif
Bintang adelio,Ok,5,4.2.3,2022-12-16 01:09:00,1,1,1,Positif
budi riadi,Good,5,4.2.3,2022-01-25 06:32:00,1,1,1,Positif
Joko Warsito,Bagus,5,4.2.3,2023-01-02 10:03:39,1,1,1,Positif
Janitra Putri,Good,5,4.2.3,2022-12-25 14:41:33,1,1,1,Positif
Adi Irawan,bagus,5,4.2.3,2022-12-22 08:14:31,1,1,1,Positif
Nuwit Kartam,Mantap,5,4.2.3,2022-12-04 05:48:20,1,1,1,Positif
Rasita Sjr,Memuaskan,5,4.2.3,2022-12-03 02:49:27,1,1,1,Positif
Deva Heriyansyah,Ok,5,4.2.3,2022-01-29 08:44:00,1,1,1,Positif
Jefry anto,Okok,5,4.2.3,2022-12-03 02:47:54,1,1,1,Positif
supian hadi,Good,5,4.2.3,2022-01-25 07:53:00,1,1,1,Positif
ahmad yani,baik,5,4.2.3,2022-12-10 09:54:01,1,1,1,Positif
Afifuddin Ahmad,Bagus,5,4.2.3,2022-12-09 13:31:00,1,1,1,Positif
Haryati H. Ragalutu,Ok,5,4.2.3,2023-01-03 07:35:22,1,1,1,Positif
Syahrur Ramdhani,Bagus,5,4.2.3,2022-12-20 10:26:52,1,1,1,Positif
AFRI TOYOTA KALIMANTAN BARAT,Ok,5,4.2.3,2022-12-22 07:23:41,1,1,1,Positif
Badriyah Iyah,Biasa,5,4.2.3,2022-12-18 12:30:21,1,0,0,Netral
Raihan ST anime,Nice,5,4.2.3,2022-12-03 13:32:44,1,1,1,Positif
dwi antaraputra,Goodd,5,4.2.3,2022-01-30 03:51:00,1,1,1,Positif
Eko Nafianto,Ok,5,4.2.3,2022-12-22 16:47:18,1,1,1,Positif
Saipul Bahri,terimakasih,5,4.2.3,2022-12-21 01:36:00,1,0,1,Positif
HAMBA ALLAH,Mantap,5,4.2.3,2022-12-01 12:14:00,1,1,1,Positif
Like Koment Chanel,Membaik,5,4.2.3,2022-12-13 01:48:00,1,1,1,Positif
Febriana Listyorini,Baguss,5,4.2.3,2023-01-12 15:03:41,1,1,1,Positif
Riska Muslimin,Baik,5,4.2.3,2023-01-04 02:10:38,1,1,1,Positif
Novry Mawuntu,Ok,5,4.2.3,2022-01-24 12:57:00,1,1,1,Positif
eko meyeg,Mantul,5,4.2.3,2022-12-05 13:29:56,1,1,1,Positif
wardoyo ady,Ok,5,4.2.3,2022-01-29 01:23:00,1,1,1,Positif
Achmad Sarip,Good,5,4.2.3,2022-01-19 13:10:00,1,1,1,Positif
Hafid Alif Abdillah,Bagus,5,4.2.3,2022-12-18 00:39:20,1,1,1,Positif
Budi Rahayu,Bagus,5,4.2.3,2022-12-19 07:28:51,1,1,1,Positif
Nicodemus,ok,5,4.2.3,2022-01-19 08:04:00,1,1,1,Positif
Al_ 'AQSA' Grizzly,Good,5,4.2.3,2022-12-18 19:44:04,1,1,1,Positif
Hasan Nisroh,Kunding,5,4.2.3,2022-12-17 08:43:32,,,,
Yudi Taryudin,Ok,5,4.2.3,2022-01-28 03:42:00,1,1,1,Positif
Wildan Rahmatullah,Mantap,5,4.2.3,2022-12-03 22:45:52,1,1,1,Positif
eman oditomo,Good,5,4.2.3,2022-01-25 03:09:00,1,1,1,Positif
Ade Heriyanto,Bagus,5,4.2.3,2022-01-24 02:46:00,1,1,1,Positif
M4s Bud,Good,5,4.2.3,2022-01-25 12:28:00,1,1,1,Positif
Edy Wahyu,Sippp,5,4.2.3,2022-01-27 03:00:00,1,1,1,Positif
Panji Maulana,Mantul,5,4.2.3,2022-12-08 15:58:36,1,1,1,Positif
Riko alfinop,Oke,5,4.2.3,2022-12-24 13:44:00,1,1,1,Positif
edwin saputra,Mantap,5,4.2.3,2023-01-06 02:16:54,1,1,1,Positif
Yanti 727,Bravo,5,4.2.3,2022-12-22 15:36:30,1,1,1,Positif
Budi Mulyono,Mantap,5,4.2.3,2022-12-01 01:05:00,1,1,1,Positif
Isjaya Basri,Good,5,4.2.3,2023-01-23 03:43:13,1,1,1,Positif
Retno yuni Sartika,Mantapsss,5,4.2.3,2022-01-19 01:40:00,1,1,1,Positif
linda ayu,Bismillah,5,4.2.3,2022-12-19 14:00:00,1,0,1,Positif
Gilang FEBRIAN,oke,5,4.2.3,2022-12-03 04:31:36,1,1,1,Positif
sukendar syah,Keren,5,4.2.3,2022-01-21 00:54:00,1,1,1,Positif
Nur maliyah,Bagus,5,4.2.3,2022-12-30 14:00:02,1,1,1,Positif
Sahrul Majalengka,Praktis,5,4.2.3,2022-01-23 07:43:00,1,1,1,Positif
F E N D Y,Good,5,4.2.3,2022-12-28 06:32:58,1,1,1,Positif
Nani Enjun,Mntap,5,4.2.3,2022-12-05 09:05:20,1,1,1,Positif
Fina Cantik,mantap,5,4.2.3,2022-12-23 02:38:25,1,1,1,Positif
Deni Efendi,Good,5,4.2.3,2022-12-25 03:51:07,1,1,1,Positif
Akil Sobandi,Mantaapp,5,4.2.3,2022-12-09 02:54:50,1,1,1,Positif
wahyu zakaria,Bagus,5,4.2.3,2023-01-01 02:57:42,1,1,1,Positif
Risto Putu,Bagus,5,4.2.3,2022-12-02 03:52:22,1,1,1,Positif
Risma Heryanti,Oke,5,4.2.3,2022-12-13 15:26:30,1,1,1,Positif
iwan s nago,Ringkas,5,4.2.3,2022-12-13 01:59:24,1,1,1,Positif
anugraheni romawati,Good,5,4.2.3,2022-12-14 07:54:32,1,1,1,Positif
danang priyantoko,Ok,5,4.2.3,2022-01-19 10:37:00,1,1,1,Positif
Apria Wilda,Mantap,5,4.2.3,2022-01-25 00:59:00,1,1,1,Positif
Rusli Wijaya,Goood,5,4.2.3,2022-01-28 12:04:00,1,1,1,Positif
Abdul kodir,Cpat,5,4.2.3,2022-01-22 07:37:00,1,1,1,Positif
Khoir Affandi,Ok,5,4.2.3,2022-12-28 12:04:27,1,1,1,Positif
Rina Ucha,Mamtap,5,4.2.3,2022-12-09 04:58:07,1,1,1,Positif
muhammadsemangat ginting,Ok,5,4.2.3,2022-12-14 04:15:10,1,1,1,Positif
haerul garambank,Ok,5,4.2.3,2022-01-21 10:13:00,1,1,1,Positif
Fara Dila,Oke,5,4.2.3,2022-12-10 06:00:53,1,1,1,Positif
Noppy Hadisuwarno,Ok,5,4.2.3,2022-12-08 02:57:43,1,1,1,Positif
Munyuk gaming,Keren,5,4.2.3,2022-12-26 09:01:00,1,1,1,Positif
fajarfajar 2021,baik,5,4.2.3,2022-12-09 04:55:50,1,1,1,Positif
Ivan Irvandy,Mantap,5,4.2.3,2022-12-07 07:12:15,1,1,1,Positif
Alamsyah Dinar,good,5,4.2.3,2022-12-03 04:49:19,1,1,1,Positif
Mirza mrz,Lumayan,5,4.2.3,2022-12-18 05:16:14,0,1,1,Positif
irmawati Irmawati,Oke,5,4.2.3,2022-12-28 01:18:00,1,1,1,Positif
Evi Damayanti Gultom,Mantab,5,4.2.3,2022-12-18 13:49:26,1,1,1,Positif
Lola Sari,Gud,5,4.2.3,2022-12-29 04:59:06,1,1,1,Positif
Mikhayla khanza,Ok,5,4.2.3,2022-12-01 23:48:00,1,1,1,Positif
Rofinus Ria,Keren,5,4.2.3,2022-01-24 12:34:00,1,1,1,Positif
Ogay Texas,Good,5,4.2.3,2022-12-25 05:51:06,1,1,1,Positif
Pepen Supendi,Mantap,5,4.2.3,2022-12-24 14:12:21,1,1,1,Positif
Syaepudin Raja,Ok,5,4.2.3,2022-01-22 12:43:00,1,1,1,Positif
Fadly Ramadhana,Good,5,4.2.3,2022-01-25 14:28:00,1,1,1,Positif
Andi Yansah,Ok,5,4.2.3,2022-12-15 10:28:07,1,1,1,Positif
gugun yamato,Ok,5,4.2.3,2022-12-10 07:01:51,1,1,1,Positif
Usyfih Yufie,Ok,5,4.2.3,2022-12-15 08:39:08,1,1,1,Positif
adnan bihos,Ok,5,4.2.3,2022-01-27 18:44:00,1,1,1,Positif
Jerry Lefulefu,Mantap,5,4.2.3,2022-01-29 23:22:00,1,1,1,Positif
lucas anggoro,Ok,5,4.2.3,2023-01-02 01:23:00,1,1,1,Positif
eri triandani,Keren,5,4.2.3,2022-12-08 02:17:10,1,1,1,Positif
Arif Maulana,Mantap,5,4.2.3,2023-01-03 02:34:50,1,1,1,Positif
Abdul Rohim,Good,5,4.2.3,2022-12-05 02:44:11,1,1,1,Positif
Duwan R,Ok,5,4.2.3,2022-01-29 04:10:00,1,1,1,Positif
jalewoarsuryana,OK,5,4.2.3,2023-01-09 10:49:31,1,1,1,Positif
sugeng moore,Mantap,5,4.2.3,2022-12-16 02:22:12,1,1,1,Positif
danny hardiyanto,Bagus,5,4.2.3,2022-12-02 00:35:53,1,1,1,Positif
PENGHIMPUN Segala Hal,Mantap,5,4.2.3,2022-12-02 01:21:00,1,1,1,Positif
Khaidir Ali,Terbaik,5,4.2.3,2022-12-09 14:49:45,1,1,1,Positif
Nugi Setiawan,Membantu,5,4.2.3,2022-12-21 00:08:14,1,1,1,Positif
Yuyun Yunnabia,top,5,4.2.3,2023-01-15 15:09:54,1,1,1,Positif
Syifa ul Kolbi,Siap,5,4.2.3,2022-12-29 01:08:00,1,1,1,Positif
ajeng karinhps,good,5,4.2.3,2022-01-28 07:44:00,1,1,1,Positif
Nia Husniati Husniati,Ok,5,4.2.3,2022-12-06 03:05:58,1,1,1,Positif
Dezie Production,Mantap,5,4.2.3,2022-12-08 00:46:08,1,1,1,Positif
NANCY ADELINE,Keren,5,4.2.3,2022-12-06 01:45:54,1,1,1,Positif
lisa mulyawati,Ok,5,4.2.3,2022-01-29 00:54:00,1,1,1,Positif
jasin Komax,Oke,5,4.2.3,2022-12-22 15:26:01,1,1,1,Positif
candra sudarmaji,Kereen,5,4.2.3,2022-12-07 10:07:45,1,1,1,Positif
Harry Nugroho,Nice,5,4.2.3,2023-01-01 08:45:45,1,1,1,Positif
Ceppy Kurniawan,bagussdd,5,4.2.3,2022-01-21 04:03:00,1,1,1,Positif
aguswijaya putra,Bagus,5,4.2.3,2023-01-03 06:13:02,1,1,1,Positif
arlini pesla,Mantap,5,4.2.3,2023-01-03 09:22:14,1,1,1,Positif
Hardiansyah,Bagus,5,4.2.3,2022-12-21 03:23:38,1,1,1,Positif
Faiz A,Tamam,5,4.2.3,2022-12-16 08:01:12,1,0,1,Positif
Chandra Wahyudi,Terbaik,5,4.2.3,2022-12-16 06:45:33,1,1,1,Positif
fire zeqi,Slebew,5,4.2.3,2023-01-03 14:17:26,1,0,1,Positif
Rheyz Firansyah,Ok,5,4.2.3,2022-01-22 00:24:00,1,1,1,Positif
Fendi syahrian,Mantap,5,4.2.3,2022-01-22 13:42:00,1,1,1,Positif
Cindera Mata Abah Guru,Alhamdulillah,5,4.2.3,2022-12-13 04:04:31,1,0,1,Positif
Aries Wiharnoko1234,ok,5,4.2.3,2022-01-25 00:24:00,1,1,1,Positif
harry new,Bagus,5,4.2.3,2022-12-12 08:01:19,1,1,1,Positif
