userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir,translated_content,processed_text,textblob_ready_text,tokens,lemmatized_tokens,afinn_score,afinn_label,swn_pos_score,swn_neg_score,swn_sentiment_score,swn_label,senticnet_score,senticnet_label,textblob_polarity,textblob_subjectivity,textblob_label
Rizcki Ramadhan,"Alhamdulillaah sangat membantu, kasih bintang 5 dulu saja",5,4.2.3,2022-12-20 06:59:09,1.0,1.0,1.0,Positif,Alhamdulillah is very helpful. Just give me a 5-star first.,alhamdulillah is very helpful just give me a star first,alhamdulillah is very helpful. just give me a 5-star first.,"['alhamdulillah', 'is', 'very', 'helpful', 'just', 'give', 'me', 'a', 'star', 'first']","['alhamdulillah', 'be', 'very', 'helpful', 'just', 'give', 'me', 'a', 'star', 'first']",2.0,Positif,0.75,0.5,0.25,Positif,-0.0595,Negatif,0.225,0.31666666666666665,Positif
solehudin alamiri,Memudahkan dan Memuaskan,5,4.2.3,2022-12-09 05:01:53,1.0,1.0,1.0,Positif,Easing and Satisfying,easing and satisfying,easing and satisfying,"['easing', 'and', 'satisfying']","['ease', 'and', 'satisfy']",0.0,Netral,0.625,0.25,0.375,Positif,0.9605,Positif,0.5,1.0,Positif
Dwi Wahyuni,Terimakasih..mempermudah kami,5,4.3.0,2023-01-13 07:29:45,1.0,1.0,1.0,Positif,Thank you. Make it easy for us.,thank you make it easy for us,thank you. make it easy for us.,"['thank', 'you', 'make', 'it', 'easy', 'for', 'us']","['thank', 'you', 'make', 'it', 'easy', 'for', 'us']",3.0,Positif,0.625,0.25,0.375,Positif,0.853,Positif,0.43333333333333335,0.8333333333333334,Positif
muhammad Roziq,Fitur yang tersedia kurang memadai. Baru kali ini saya menemukan aplikasi yang harus membayar untuk bisa dapat kode OTP,1,4.3.0,2023-01-24 06:15:11,-1.0,-1.0,-1.0,Negatif,Insufficient features are available. Only this time I found an application that has to pay to get OTP code,insufficient features are available only this time i found an application that has to pay to get otp code,insufficient features are available. only this time i found an application that has to pay to get otp code,"['insufficient', 'features', 'are', 'available', 'only', 'this', 'time', 'i', 'found', 'an', 'application', 'that', 'has', 'to', 'pay', 'to', 'get', 'otp', 'code']","['insufficient', 'feature', 'be', 'available', 'only', 'this', 'time', 'i', 'find', 'an', 'application', 'that', 'have', 'to', 'pay', 'to', 'get', 'otp', 'code']",-3.0,Negatif,1.125,1.25,-0.125,Negatif,0.06500000000000002,Positif,0.2,0.7,Positif
The Mang Taufik,Apk nya cukup bagus.,5,4.3.0,2023-01-12 05:52:00,1.0,1.0,1.0,Positif,It's pretty good.,its pretty good,it's pretty good.,"['its', 'pretty', 'good']","['its', 'pretty', 'good']",4.0,Positif,1.625,0.125,1.5,Positif,0.191,Positif,0.475,0.8,Positif
Maskur Spsi,Bermanfaat! Terus lebih baik!,5,4.3.0,2022-12-27 12:05:58,1.0,1.0,1.0,Positif,"That's good, that's better!",thats good thats better,"that's good, that's better!","['thats', 'good', 'thats', 'better']","['thats', 'good', 'thats', 'better']",5.0,Positif,1.5,0.0,1.5,Positif,0.17149999999999999,Positif,0.6625,0.55,Positif
Ibrahim Baim,"Tidak ribet, mudah di pahami mantappppppp",5,4.3.0,2023-01-20 16:03:13,-1.0,1.0,1.0,Positif,"It's not complicated, it's easy to understand.",its not complicated its easy to understand,"it's not complicated, it's easy to understand.","['its', 'not', 'complicated', 'its', 'easy', 'to', 'understand']","['its', 'not', 'complicate', 'its', 'easy', 'to', 'understand']",1.0,Positif,1.0,1.0,0.0,Netral,0.11100000000000003,Positif,0.3416666666666667,0.9166666666666667,Positif
Muhendra Muhendra,Bagus,5,4.2.3,2022-01-22 14:09:00,1.0,1.0,1.0,Positif,Good.,good,good.,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Fredy Alamsyah,"Kenapa gak bisa masuk, padahal data sudah benar..",1,4.2.3,2022-01-02 06:08:00,-1.0,-1.0,-1.0,Negatif,Why can't you come in when the data is correct..,why cant you come in when the data is correct,why can't you come in when the data is correct..,"['why', 'cant', 'you', 'come', 'in', 'when', 'the', 'data', 'is', 'correct']","['why', 'cant', 'you', 'come', 'in', 'when', 'the', 'data', 'be', 'correct']",0.0,Netral,0.875,0.125,0.75,Positif,-0.32,Negatif,0.0,0.0,Netral
Putra Sulunk,Aplikasi bagus sangat bermanfaat 👍👍,5,4.2.3,2023-01-07 15:19:09,1.0,1.0,1.0,Positif,Good apps are very useful.,good apps are very useful,good apps are very useful.,"['good', 'apps', 'are', 'very', 'useful']","['good', 'apps', 'be', 'very', 'useful']",5.0,Positif,1.25,0.375,0.875,Positif,0.1605,Positif,0.5449999999999999,0.30000000000000004,Positif
Benny Boediman,Tingkatkan terus layanan pada konsument & tetap jaya bpjs,5,4.3.0,2023-01-19 07:07:21,1.0,1.0,1.0,Positif,Upgrade continue service on consumer & still achieves bpjs,upgrade continue service on consumer still achieves bpjs,upgrade continue service on consumer & still achieves bpjs,"['upgrade', 'continue', 'service', 'on', 'consumer', 'still', 'achieves', 'bpjs']","['upgrade', 'continue', 'service', 'on', 'consumer', 'still', 'achieve', 'bpjs']",0.0,Netral,0.125,0.25,-0.125,Negatif,0.6307499999999999,Positif,0.0,0.0,Netral
T- owel,"Sudah di update berulangkali tapi tetap tidak bisa masuk, disuruh update lagi dan lagi, ruwet",2,4.3.0,2023-01-20 13:23:55,-1.0,-1.0,-1.0,Negatif,"It's been updated repeatedly but still can't get in, told to update again and again, disorderly",its been updated repeatedly but still cant get in told to update again and again disorderly,"it's been updated repeatedly but still can't get in, told to update again and again, disorderly","['its', 'been', 'updated', 'repeatedly', 'but', 'still', 'cant', 'get', 'in', 'told', 'to', 'update', 'again', 'and', 'again', 'disorderly']","['its', 'be', 'update', 'repeatedly', 'but', 'still', 'cant', 'get', 'in', 'told', 'to', 'update', 'again', 'and', 'again', 'disorderly']",0.0,Netral,0.5,0.625,-0.125,Negatif,0.26,Positif,0.0,0.0,Netral
ace jumadi,Mobile jkn sangat bagus aplikasi nya,5,4.2.3,2022-01-08 09:23:00,1.0,1.0,1.0,Positif,Mobile wouldn't be so good at the app.,mobile wouldnt be so good at the app,mobile wouldn't be so good at the app.,"['mobile', 'wouldnt', 'be', 'so', 'good', 'at', 'the', 'app']","['mobile', 'wouldnt', 'be', 'so', 'good', 'at', 'the', 'app']",3.0,Positif,1.0,0.125,0.875,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Mei Liana,Layanan Antrian perlu diperbaiki belum berfungsi dengan baik.,1,4.3.0,2023-01-28 02:31:11,1.0,-1.0,-1.0,Negatif,Queue services need to be repaired are not functioning properly.,queue services need to be repaired are not functioning properly,queue services need to be repaired are not functioning properly.,"['queue', 'services', 'need', 'to', 'be', 'repaired', 'are', 'not', 'functioning', 'properly']","['queue', 'service', 'need', 'to', 'be', 'repair', 'be', 'not', 'function', 'properly']",0.0,Netral,0.875,1.0,-0.125,Negatif,-0.53,Negatif,0.0,0.1,Netral
Dwi Hari,Sangat mempermudah,5,4.2.3,2022-01-03 01:30:00,1.0,1.0,1.0,Positif,It's easy.,its easy,it's easy.,"['its', 'easy']","['its', 'easy']",1.0,Positif,0.625,0.25,0.375,Positif,0.806,Positif,0.43333333333333335,0.8333333333333334,Positif
Win Rec,Sangat membantu 👍👍,5,4.3.0,2023-01-20 06:30:07,1.0,1.0,1.0,Positif,Very helpful.,very helpful,very helpful.,"['very', 'helpful']","['very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
Djamzi S.F,"Sangat memuaskan, pertahankan dan kalo bisa ditingkatkan lg.",4,4.3.0,2023-01-10 10:36:13,1.0,1.0,1.0,Positif,"It's very satisfying, keep it up and if it can be improved.",its very satisfying keep it up and if it can be improved,"it's very satisfying, keep it up and if it can be improved.","['its', 'very', 'satisfying', 'keep', 'it', 'up', 'and', 'if', 'it', 'can', 'be', 'improved']","['its', 'very', 'satisfying', 'keep', 'it', 'up', 'and', 'if', 'it', 'can', 'be', 'improve']",2.0,Positif,1.125,0.375,0.75,Positif,0.261,Positif,0.65,1.0,Positif
Henoch Dedy,"Yah lumayan memudahkan sih, tapi msih ada beberapa bug yang harus di perbaiki.",5,4.3.0,2023-01-08 16:24:43,0.0,1.0,1.0,Positif,"Well, it's pretty easy, but there's still some bugs to fix.",well its pretty easy but theres still some bugs to fix,"well, it's pretty easy, but there's still some bugs to fix.","['well', 'its', 'pretty', 'easy', 'but', 'theres', 'still', 'some', 'bugs', 'to', 'fix']","['well', 'its', 'pretty', 'easy', 'but', 'there', 'still', 'some', 'bug', 'to', 'fix']",2.0,Positif,1.875,0.625,1.25,Positif,0.05200000000000001,Positif,0.3416666666666667,0.9166666666666667,Positif
Anang Wiharso Part 2,Semoga bisa membantu yaallah,5,4.3.0,2023-01-29 01:31:00,1.0,0.0,1.0,Positif,Hope it helps yaallah,hope it helps yaallah,hope it helps yaallah,"['hope', 'it', 'helps', 'yaallah']","['hope', 'it', 'help', 'yaallah']",4.0,Positif,0.25,0.125,0.125,Positif,0.896,Positif,0.0,0.0,Netral
Dhafin Ramdani,Good,5,4.3.0,2023-01-06 02:50:09,1.0,1.0,1.0,Positif,Good,good,good,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
M Kasman,"Dengan Mobile JKN, Proses perubahan faskes bisa dimana saja n kapan saja...",5,4.3.0,2023-01-07 07:58:38,1.0,1.0,1.0,Positif,"With Mobile JKN, the process of changing faskes could be anywhere at any time...",with mobile jkn the process of changing faskes could be anywhere at any time,"with mobile jkn, the process of changing faskes could be anywhere at any time...","['with', 'mobile', 'jkn', 'the', 'process', 'of', 'changing', 'faskes', 'could', 'be', 'anywhere', 'at', 'any', 'time']","['with', 'mobile', 'jkn', 'the', 'process', 'of', 'change', 'faskes', 'could', 'be', 'anywhere', 'at', 'any', 'time']",0.0,Netral,0.25,0.125,0.125,Positif,0.31,Positif,0.0,0.0,Netral
Mia Citra,Bagus,4,4.2.3,2022-01-16 03:12:00,1.0,1.0,1.0,Positif,Good.,good,good.,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Wahyu P,Sangat bermanfaat. Informasinya lengkap. Penggunaannya mudah,5,4.3.0,2023-01-19 08:30:44,1.0,1.0,1.0,Positif,"It's very useful, the information is complete, the use of it is easy.",its very useful the information is complete the use of it is easy,"it's very useful, the information is complete, the use of it is easy.","['its', 'very', 'useful', 'the', 'information', 'is', 'complete', 'the', 'use', 'of', 'it', 'is', 'easy']","['its', 'very', 'useful', 'the', 'information', 'be', 'complete', 'the', 'use', 'of', 'it', 'be', 'easy']",3.0,Positif,1.375,0.75,0.625,Positif,0.4586666666666667,Positif,0.30777777777777776,0.41111111111111115,Positif
Dhilan fadillah,Instan,5,4.2.3,2022-01-09 05:19:00,1.0,1.0,1.0,Positif,Instant,instant,instant,['instant'],['instant'],0.0,Netral,0.0,0.0,0.0,Netral,-0.82,Negatif,0.0,0.6666666666666666,Netral
Soeta Hatta,Manyap,5,4.2.3,2022-12-04 22:02:53,1.0,1.0,1.0,Positif,Manyap,manyap,manyap,['manyap'],['manyap'],0.0,Netral,0.0,0.0,0.0,Netral,0.0,Netral,0.0,0.0,Netral
bagas erwin,"Abia isi capthca malah muncul {""RESPONSE_CODE"":""06"",""RE Tidak SPONSE_DESC"":""Jam Akses Sesuai"",""RESPONSE"":""Jam Akses Tidak Sesuai""} Kalo ga sanggup ngurus aplikasi gausah sok bikin aplikasi lah",1,4.2.3,2022-10-19 19:14:26,-1.0,-1.0,-1.0,Negatif,"In fact, the content of capthca appears.",in fact the content of capthca appears,"in fact, the content of capthca appears.","['in', 'fact', 'the', 'content', 'of', 'capthca', 'appears']","['in', 'fact', 'the', 'content', 'of', 'capthca', 'appear']",0.0,Netral,0.0,0.0,0.0,Netral,0.32299999999999995,Positif,0.0,0.0,Netral
andi sofyan,Oke,5,4.3.0,2023-01-05 13:46:34,1.0,1.0,1.0,Positif,Okay.,okay,okay.,['okay'],['okay'],0.0,Netral,0.125,0.125,0.0,Netral,0.17,Positif,0.5,0.5,Positif
Yusuf Supryadi,Pada sangat mudah,5,4.2.3,2022-12-01 02:29:00,1.0,1.0,1.0,Positif,At a very easy time,at a very easy time,at a very easy time,"['at', 'a', 'very', 'easy', 'time']","['at', 'a', 'very', 'easy', 'time']",1.0,Positif,0.875,0.5,0.375,Positif,0.806,Positif,0.5633333333333334,1.0,Positif
Roy Abhimanyu,Good,5,4.2.3,2022-10-31 07:59:11,1.0,1.0,1.0,Positif,Good,good,good,['good'],['good'],3.0,Positif,0.75,0.0,0.75,Positif,0.191,Positif,0.7,0.6000000000000001,Positif
Heru Yuwono,semakin aman,4,4.3.0,2023-01-04 05:09:14,1.0,1.0,1.0,Positif,It's getting safer.,its getting safer,it's getting safer.,"['its', 'getting', 'safer']","['its', 'get', 'safer']",2.0,Positif,0.375,0.375,0.0,Netral,0.0,Netral,0.0,0.0,Netral
Haryati H. Ragalutu,Ok,5,4.2.3,2023-01-03 07:35:22,1.0,1.0,1.0,Positif,Okay.,okay,okay.,['okay'],['okay'],0.0,Netral,0.125,0.125,0.0,Netral,0.17,Positif,0.5,0.5,Positif
Dessy Liantie,"Puas, sangat mudah dan proses cepqt",5,4.3.0,2023-01-29 04:12:49,1.0,1.0,1.0,Positif,"Satisfied, very easy and cepqt process",satisfied very easy and cepqt process,"satisfied, very easy and cepqt process","['satisfied', 'very', 'easy', 'and', 'cepqt', 'process']","['satisfied', 'very', 'easy', 'and', 'cepqt', 'process']",3.0,Positif,1.25,0.5,0.75,Positif,0.806,Positif,0.5316666666666667,1.0,Positif
Tupper Ware,Ok,5,4.2.3,2022-01-10 05:01:00,1.0,1.0,1.0,Positif,Okay.,okay,okay.,['okay'],['okay'],0.0,Netral,0.125,0.125,0.0,Netral,0.17,Positif,0.5,0.5,Positif
budiman deni,"Puas sangat membantu jadi peserta gk usah ke kantor BPJS, terimakasih semoga tambah sukses dengan pelayanan yang terbaik",5,4.3.0,2022-12-27 00:52:46,1.0,1.0,1.0,Positif,"It's a big help being a participant. Don't go to the BPJS office, thank you. Good luck with the best service.",its a big help being a participant dont go to the bpjs office thank you good luck with the best service,"it's a big help being a participant. don't go to the bpjs office, thank you. good luck with the best service.","['its', 'a', 'big', 'help', 'being', 'a', 'participant', 'dont', 'go', 'to', 'the', 'bpjs', 'office', 'thank', 'you', 'good', 'luck', 'with', 'the', 'best', 'service']","['its', 'a', 'big', 'help', 'be', 'a', 'participant', 'dont', 'go', 'to', 'the', 'bpjs', 'office', 'thank', 'you', 'good', 'luck', 'with', 'the', 'best', 'service']",14.0,Positif,2.5,0.25,2.25,Positif,0.677142857142857,Positif,0.5666666666666667,0.3333333333333333,Positif
Ari Fudin,"sangat mengecewakan, mau ambil nomor antrean di faskes lanjutan tapi tidak bisa, padahal sudah ada fitur booking antrean, tapi fungsinya tidak berfungsi sama sekali, sungguh aplikasi yang sangat tidak bermanfaat",1,4.2.3,2022-01-24 14:50:00,-1.0,-1.0,-1.0,Negatif,"It's disappointing, trying to pick up numbers on advanced faskes but can't, when there's already a booking feature in line, but the function doesn't work at all, really, a very useless application.",its disappointing trying to pick up numbers on advanced faskes but cant when theres already a booking feature in line but the function doesnt work at all really a very useless application,"it's disappointing, trying to pick up numbers on advanced faskes but can't, when there's already a booking feature in line, but the function doesn't work at all, really, a very useless application.","['its', 'disappointing', 'trying', 'to', 'pick', 'up', 'numbers', 'on', 'advanced', 'faskes', 'but', 'cant', 'when', 'theres', 'already', 'a', 'booking', 'feature', 'in', 'line', 'but', 'the', 'function', 'doesnt', 'work', 'at', 'all', 'really', 'a', 'very', 'useless', 'application']","['its', 'disappoint', 'try', 'to', 'pick', 'up', 'number', 'on', 'advanced', 'faskes', 'but', 'cant', 'when', 'there', 'already', 'a', 'booking', 'feature', 'in', 'line', 'but', 'the', 'function', 'doesnt', 'work', 'at', 'all', 'really', 'a', 'very', 'useless', 'application']",-3.0,Negatif,1.125,1.75,-0.625,Negatif,-0.16299999999999998,Negatif,-0.2833333333333333,0.5199999999999999,Negatif
Zoel Bakri,Aplikasi ini sangat membantu... terima kasih Jkn mobile,5,4.2.3,2022-10-13 00:32:02,1.0,1.0,1.0,Positif,This application is very helpful... Thank you. No mobile.,this application is very helpful thank you no mobile,this application is very helpful... thank you. no mobile.,"['this', 'application', 'is', 'very', 'helpful', 'thank', 'you', 'no', 'mobile']","['this', 'application', 'be', 'very', 'helpful', 'thank', 'you', 'no', 'mobile']",3.0,Positif,0.75,0.375,0.375,Positif,0.07100000000000002,Positif,0.2,0.3,Positif
Hermawan Fawwaz,"Menu nya semakin lengkap, penggunaannya juga mudah...sangat membantu",5,4.2.3,2022-01-22 10:04:00,1.0,1.0,1.0,Positif,"The menu is getting complete, its use is also easy... very helpful",the menu is getting complete its use is also easy very helpful,"the menu is getting complete, its use is also easy... very helpful","['the', 'menu', 'is', 'getting', 'complete', 'its', 'use', 'is', 'also', 'easy', 'very', 'helpful']","['the', 'menu', 'be', 'get', 'complete', 'its', 'use', 'be', 'also', 'easy', 'very', 'helpful']",3.0,Positif,1.625,0.75,0.875,Positif,-0.06699999999999995,Negatif,0.24444444444444446,0.5111111111111112,Positif
luqman asfari,Sangat membantu,5,4.3.0,2023-01-19 07:50:44,1.0,1.0,1.0,Positif,Very helpful.,very helpful,very helpful.,"['very', 'helpful']","['very', 'helpful']",2.0,Positif,0.5,0.25,0.25,Positif,-0.94,Negatif,0.2,0.3,Positif
Aprih Astuty,Mempermudah peserta bpjs untuk mengetahui faskes dan data yg benar,5,4.3.0,2023-01-19 03:15:16,1.0,1.0,1.0,Positif,Makes it easier for the participants to know the right faskes and data.,makes it easier for the participants to know the right faskes and data,makes it easier for the participants to know the right faskes and data.,"['makes', 'it', 'easier', 'for', 'the', 'participants', 'to', 'know', 'the', 'right', 'faskes', 'and', 'data']","['make', 'it', 'easy', 'for', 'the', 'participant', 'to', 'know', 'the', 'right', 'faskes', 'and', 'data']",0.0,Netral,0.625,0.25,0.375,Positif,0.7855000000000001,Positif,0.2857142857142857,0.5357142857142857,Positif
Zainul 92,Sangat bermanfaat,5,4.2.3,2022-01-20 01:34:00,1.0,1.0,1.0,Positif,Very useful.,very useful,very useful.,"['very', 'useful']","['very', 'useful']",2.0,Positif,0.25,0.25,0.0,Netral,0.13,Positif,0.39,0.0,Positif
Usman Direbo,👍,5,4.2.3,2022-09-22 04:43:23,1.0,1.0,1.0,Positif,"counted on the end of the line. - No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",counted on the end of the line no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no,"counted on the end of the line. - no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.","['counted', 'on', 'the', 'end', 'of', 'the', 'line', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']","['count', 'on', 'the', 'end', 'of', 'the', 'line', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",-92.0,Negatif,0.0,0.0,0.0,Netral,0.798,Positif,0.0,0.0,Netral
